OID_,LAT,LONG,SymbolID,B04,B05,B06
13564,19.77046951,105.9187449,0,0.1281,0.1476,0.155
13565,19.77048399,105.9188118,0,0.1776,0.1838,0.1997
13566,19.77053428,105.9184547,0,0.1822,0.1975,0.2157
13567,19.77047699,105.9184994,0,0.1169,0.1371,0.1408
13568,19.77062996,105.9184607,0,0.2409,0.2377,0.244
13569,19.77056103,105.9184403,0,0.1822,0.1975,0.2157
13570,19.77046274,105.9189222,0,0.1222,0.1357,0.1426
13571,19.77049527,105.91881955,0,0.1776,0.1838,0.1997
13572,19.77064421,105.9184773,0,0.1303,0.1654,0.1646
13573,19.77051533,105.91851427,0,0.1289,0.1634,0.1498
13574,19.77055098,105.9184003,0,0.1822,0.1975,0.2157
13575,19.77050674,105.9184854,0,0.1289,0.1634,0.1498
13576,19.770490225,105.9186482,0,0.1831,0.1867,0.2044
13577,19.77059133,105.918328826,0,0.1079,0.1423,0.146
13578,19.77061079,105.918498,0,0.1303,0.1654,0.1646
13579,19.77060007,105.918471,0,0.1303,0.1654,0.1646
13580,19.77048909,105.9185542,0,0.1289,0.1634,0.1498
13581,19.77047249,105.9189078,0,0.1146,0.1357,0.1408
13582,19.77051761,105.9184316,0,0.1822,0.1975,0.2157
13583,19.77049579,105.9187239,0,0.13,0.1734,0.175
13584,19.77057302,105.9185523,0,0.1303,0.1654,0.1646
13585,19.77052894,105.9185482,0,0.1289,0.1634,0.1498
13586,19.77044843,105.9188683,0,0.1146,0.1357,0.1408
13587,19.77044855,105.9188753,0,0.1146,0.1357,0.1408
13588,19.77064842,105.9184551,0,0.2409,0.2377,0.244
13589,19.77064079,105.9183724,0,0.1079,0.1423,0.146
13590,19.77045139,105.9187569,0,0.1281,0.1476,0.155
13591,19.77062171,105.9185206,0,0.1303,0.1654,0.1646
13592,19.77063225,105.918502417,0,0.1303,0.1654,0.1646
13593,19.77060398,105.918457,0,0.2409,0.2377,0.244
13594,19.7705013,105.9189739,0,0.1858,0.2135,0.2011
13595,19.7704843,105.9184955,0,0.1289,0.1634,0.1498
13596,19.77058405,105.9184842,0,0.1303,0.1654,0.1646
13597,19.77048221,105.9184748,0,0.1289,0.1634,0.1498
13598,19.77049628,105.9185526,0,0.1289,0.1634,0.1498
13599,19.7705262,105.9184345,0,0.1822,0.1975,0.2157
13600,19.765382,105.9191059,0,0.1929,0.2194,0.2398
13601,19.76527482,105.9190999,0,0.1495,0.1867,0.235
13602,19.76549722,105.9189699,0,0.08585,0.1027,0.1302
13603,19.76535112,105.9190868,0,0.1195,0.1405,0.1817
13604,19.76530401,105.9193773,0,0.2574,0.2899,0.2756
13605,19.76562604,105.9189678,0,0.082,0.0923,0.1291
13606,19.76550558,105.9194745,0,0.2069,0.2364,0.2376
13607,19.76534197,105.9191178,0,0.1495,0.1867,0.235
13608,19.76526247,105.9195233,0,0.2041,0.232,0.2427
13609,19.76552574,105.919157,0,0.1361,0.163,0.1697
13610,19.76533155,105.9195322,0,0.2574,0.2899,0.2756
13611,19.76552853,105.9194796,0,0.2069,0.2364,0.2376
13612,19.76526342,105.9194478,0,0.2041,0.232,0.2427
13613,19.76511747,105.9194591,0,0.14,0.1653,0.1964
13614,19.76519377,105.9193151,0,0.1679,0.1876,0.1983
13615,19.76558905,105.919277981,0,0.1909,0.2108,0.2321
13616,19.76571014,105.919444,0,0.1145,0.1429,0.1815
13617,19.76530162,105.9195416,0,0.2574,0.2899,0.2756
13618,19.76537619,105.9195103,0,0.2541,0.2869,0.2722
13619,19.76554486,105.9191064,0,0.09785,0.112,0.1441
13620,19.76566031,105.9190743,0,0.07525,0.1062,0.1402
13621,19.76533245,105.9196742,0,0.2409,0.2748,0.2573
13622,19.7654066,105.9194495,0,0.2541,0.2869,0.2722
13623,19.7655511,105.9195611,0,0.1494,0.1702,0.1777
13624,19.76566581,105.9193141,0,0.1474,0.1714,0.1971
13625,19.765729,105.9192642,0,0.0955,0.119,0.1444
13626,19.76543967,105.9190804,0,0.1402,0.1547,0.1998
13627,19.765538429,105.919643555,0,0.1713,0.1879,0.1931
13628,19.76573579,105.9191313,0,0.0917,0.1106,0.139
13629,19.76513501,105.9193369,0,0.1354,0.1492,0.1569
13630,19.76523565,105.9191648,0,0.1162,0.1419,0.1841
13631,19.76528292,105.9190291,0,0.1195,0.1405,0.1817
13632,19.76560432,105.919459,0,0.1711,0.1865,0.2089
13633,19.76552628,105.9190594,0,0.1239,0.1505,0.1823
13634,19.76517763,105.919439,0,0.14,0.1653,0.1964
13635,19.76570633,105.9193531,0,0.1474,0.1714,0.1971
13636,19.76572298,105.9191994,0,0.0955,0.119,0.1444
13637,19.76530051,105.919152406,0,0.1495,0.1867,0.235
13638,19.7654569,105.9189194,0,0.08585,0.1027,0.1302
13639,19.7655975,105.9191413,0,0.09785,0.112,0.1441
13640,19.76570513,105.9193364,0,0.1474,0.1714,0.1971
13641,19.76565658,105.9191409,0,0.11625,0.1329,0.1731
13642,19.76522411,105.9195976,0,0.2398,0.268,0.263
13643,19.76534657,105.919542,0,0.2574,0.2899,0.2756
13644,19.76541965,105.9190638,0,0.1402,0.1547,0.1998
13645,19.76556823,105.919456,0,0.1711,0.1865,0.2089
13646,19.76557486,105.9191942,0,0.1813,0.1943,0.2052
13647,19.76561565,105.919317,0,0.1909,0.2108,0.2321
13648,19.76522328,105.9193766,0,0.2041,0.232,0.2427
13649,19.76536704,105.9196405,0,0.2042,0.2295,0.2309
13650,19.76562948,105.9189962,0,0.082,0.0923,0.1291
13651,19.76556836,105.9190909,0,0.0859,0.115,0.1606
13652,19.76524878,105.9195276,0,0.2041,0.232,0.2427
13653,19.765359031,105.9196821,0,0.2409,0.2748,0.2573
13654,19.76525547,105.9190658,0,0.0955,0.1171,0.142
13655,19.7656596,105.919111166,0,0.11625,0.1329,0.1731
13656,19.76555746,105.9194019,0,0.1711,0.1865,0.2089
13657,19.76532404,105.9195667,0,0.2553,0.2865,0.272
13658,19.76552227,105.9190905,0,0.1239,0.1505,0.1823
13659,19.76541695,105.9196871,0,0.2042,0.2295,0.2309
13660,19.76534341,105.9191403,0,0.1495,0.1867,0.235
13661,19.765270657,105.9194225,0,0.2041,0.232,0.2427
13662,19.76536575,105.9193998,0,0.2541,0.2869,0.2722
13663,19.76534917,105.9196463,0,0.2409,0.2748,0.2573
13664,19.76524376,105.9194139,0,0.2041,0.232,0.2427
13665,19.76533492,105.9192467,0,0.1898,0.2174,0.2404
13666,19.76538915,105.9196717,0,0.2042,0.2295,0.2309
13667,19.76567583,105.919374415,0,0.1145,0.1429,0.1815
13668,19.765401873,105.919091125,0,0.1402,0.1547,0.1998
13669,19.76528551,105.9196972,0,0.2409,0.2748,0.2573
13670,19.76547824,105.9190556,0,0.1239,0.1505,0.1823
13671,19.76555928,105.9189146,0,0.0935,0.11035,0.1142
13672,19.7653281,105.9189227,0,0.0776,0.09285,0.10125
13673,19.76524638,105.919603422,0,0.2398,0.268,0.263
13674,19.7654662,105.9190497,0,0.1239,0.1505,0.1823
13675,19.76528854,105.9197038,0,0.2409,0.2748,0.2573
13676,19.76570518,105.9193987,0,0.1145,0.1429,0.1815
13677,19.76544117,105.91921,0,0.2412,0.274,0.259
13678,19.76559647,105.9192213,0,0.1813,0.1943,0.2052
13679,19.76570467,105.9193331,0,0.1474,0.1714,0.1971
13680,19.7656193,105.9189903,0,0.082,0.0923,0.1291
13681,19.76559202,105.919399625,0,0.1711,0.1865,0.2089
13682,19.76520668,105.9194533,0,0.2041,0.232,0.2427
13683,19.7656686,105.9191801,0,0.11625,0.1329,0.1731
13684,19.765549722,105.9194217,0,0.1711,0.1865,0.2089
13685,19.76572835,105.919321371,0,0.0977,0.1219,0.1632
13686,19.765630425,105.9194169,0,0.1711,0.1865,0.2089
13687,19.765435992,105.9193439,0,0.2628,0.2894,0.2743
13688,19.76543943,105.9190309,0,0.1402,0.1547,0.1998
13689,19.765706534,105.9192729,0,0.1549,0.1815,0.1959
13690,19.765617,105.9193144,0,0.1909,0.2108,0.2321
13691,19.7652737,105.919651,0,0.2409,0.2748,0.2573
13692,19.76523333,105.9196047,0,0.2398,0.268,0.263
13693,19.76519993,105.9192714,0,0.1431,0.1596,0.188
13694,19.76563333,105.9193963,0,0.1145,0.1429,0.1815
13695,19.76519613,105.919393,0,0.2041,0.232,0.2427
13696,19.76561244,105.919525568,0,0.1711,0.1865,0.2089
13697,19.76554834,105.919277,0,0.1813,0.1943,0.2052
13698,19.76515671,105.9194797,0,0.14,0.1653,0.1964
13699,19.76561271,105.9195191,0,0.1711,0.1865,0.2089
13700,19.70184523,105.8407638,0,0.0788,0.0955,0.0956
13701,19.70189039,105.8404075,0,0.0744,0.0996,0.1111
13702,19.70180319,105.8404299,0,0.07375,0.09315,0.0986
13703,19.70180266,105.8407788,0,0.0788,0.0955,0.0956
13704,19.70187087,105.8407771,0,0.1013,0.1227,0.1263
13705,19.7017869,105.8408036,0,0.0788,0.0955,0.0956
13706,19.70173738,105.8404847,0,0.0858,0.0996,0.09585
13707,19.70187548,105.840723484,0,0.1013,0.1227,0.1263
13708,19.70188252,105.8404321,0,0.0744,0.0996,0.1111
13709,19.70190737,105.8404256,0,0.0744,0.0996,0.1111
13710,19.70184914,105.8407444,0,0.0788,0.0955,0.0956
13711,19.701843528,105.8405959,0,0.09255,0.1114,0.1167
13712,19.70189884,105.8406894,0,0.1013,0.1227,0.1263
13713,19.70191619,105.8405048,0,0.0914,0.1085,0.1066
13714,19.70183611,105.8404572,0,0.07375,0.09315,0.0986
13715,19.70181573,105.840437883,0,0.07375,0.09315,0.0986
13716,19.70184461,105.8408115,0,0.0788,0.0955,0.0956
13717,19.70191388,105.8405091,0,0.0914,0.1085,0.1066
13718,19.70177333,105.840527263,0,0.08365,0.1015,0.1081
13719,19.70192478,105.8404164,0,0.0744,0.0996,0.1111
13720,19.70182022,105.8404141,0,0.07375,0.09315,0.0986
13721,19.70175589,105.840545,0,0.08795,0.109,0.1105
13722,19.70179737,105.8405006,0,0.08365,0.1015,0.1081
13723,19.70175828,105.8405282,0,0.08795,0.109,0.1105
13724,19.70179196,105.8404209,0,0.07375,0.09315,0.0986
13725,19.70189293,105.8404479,0,0.0744,0.0996,0.1111
13726,19.70185101,105.8406064,0,0.0972,0.1145,0.1083
13727,19.70189577,105.8406417,0,0.0972,0.1145,0.1083
13728,19.701709929,105.8406551,0,0.09435,0.1106,0.1075
13729,19.70190098,105.8407003,0,0.1013,0.1227,0.1263
13730,19.70171214,105.8407067,0,0.0693,0.0839,0.0774
13731,19.70192537,105.8404514,0,0.0744,0.0996,0.1111
13732,19.70185548,105.840857,0,0.1212,0.137,0.1452
13733,19.70190973,105.8404784,0,0.0744,0.0996,0.1111
13734,19.70177167,105.8405524,0,0.08365,0.1015,0.1081
13735,19.70187177,105.8406452,0,0.0972,0.1145,0.1083
13736,19.70177384,105.8407065,0,0.0788,0.0955,0.0956
13737,19.70189015,105.8403993,0,0.0755,0.09155,0.1182
13738,19.70172373,105.8406619,0,0.09435,0.1106,0.1075
13739,19.70186717,105.840470747,0,0.0744,0.0996,0.1111
13740,19.70178496,105.840481,0,0.07375,0.09315,0.0986
13741,19.70189929,105.8405185,0,0.0914,0.1085,0.1066
13742,19.70170312,105.8406798,0,0.0693,0.0839,0.0774
13743,19.70184427,105.8404923,0,0.07375,0.09315,0.0986
13744,19.70180463,105.8406237,0,0.09255,0.1114,0.1167
13745,19.70189576,105.8404182,0,0.0744,0.0996,0.1111
13746,19.70182211,105.8404092,0,0.07375,0.09315,0.0986
13747,19.70170222,105.8407272,0,0.0693,0.0839,0.0774
13748,19.70188291,105.8405514,0,0.0914,0.1085,0.1066
13749,19.70172363,105.8406099,0,0.09435,0.1106,0.1075
13750,19.70190063,105.840652216,0,0.0972,0.1145,0.1083
13751,19.70173707,105.8406236,0,0.09435,0.1106,0.1075
13752,19.70183425,105.8407309,0,0.0788,0.0955,0.0956
13753,19.70193156,105.8404564,0,0.0744,0.0996,0.1111
13754,19.7018168,105.8405343,0,0.08365,0.1015,0.1081
13755,19.70196297,105.8404459,0,0.09835,0.1099,0.1196
13756,19.70188055,105.840778093,0,0.1013,0.1227,0.1263
13757,19.70183258,105.8405969,0,0.09255,0.1114,0.1167
13758,19.7017973,105.840705431,0,0.0788,0.0955,0.0956
13759,19.70170898,105.8406675,0,0.09435,0.1106,0.1075
13760,19.70177009,105.8404928,0,0.07375,0.09315,0.0986
13761,19.70192012,105.8406654,0,0.0972,0.1145,0.1083
13762,19.70170587,105.840722,0,0.0693,0.0839,0.0774
13763,19.701739612,105.8405264,0,0.08795,0.109,0.1105
13764,19.7018294,105.8404123,0,0.07375,0.09315,0.0986
13765,19.70188478,105.8405298,0,0.0914,0.1085,0.1066
13766,19.70185853,105.8404865,0,0.0744,0.0996,0.1111
13767,19.7018561,105.8404171,0,0.0744,0.0996,0.1111
13768,19.701744385,105.8405538,0,0.08795,0.109,0.1105
13769,19.70174627,105.8405,0,0.08795,0.109,0.1105
13770,19.70188381,105.8406783,0,0.1013,0.1227,0.1263
13771,19.70176528,105.8408118,0,0.0788,0.0955,0.0956
13772,19.70184544,105.8408282,0,0.0788,0.0955,0.0956
13773,19.70188749,105.8408053,0,0.1013,0.1227,0.1263
13774,19.70195489,105.8404338,0,0.09835,0.1099,0.1196
13775,19.70185983,105.8406518,0,0.0972,0.1145,0.1083
13776,19.70177893,105.8407987,0,0.0788,0.0955,0.0956
13777,19.70186199,105.840600457,0,0.0972,0.1145,0.1083
13778,19.70187641,105.8404455,0,0.0744,0.0996,0.1111
13779,19.70187117,105.8405005,0,0.0914,0.1085,0.1066
13780,19.70192167,105.8405988,0,0.0972,0.1145,0.1083
13781,19.70172917,105.8407163,0,0.0693,0.0839,0.0774
13782,19.701876,105.8407448,0,0.1013,0.1227,0.1263
13783,19.70176983,105.8404438,0,0.07375,0.09315,0.0986
13784,19.701706832,105.8405737,0,0.08795,0.109,0.1105
13785,19.70185206,105.8406953,0,0.1013,0.1227,0.1263
13786,19.70175977,105.8405088,0,0.08795,0.109,0.1105
13787,19.7017905,105.8404741,0,0.07375,0.09315,0.0986
13788,19.70180198,105.8406619,0,0.09255,0.1114,0.1167
13789,19.70191649,105.840452659,0,0.0744,0.0996,0.1111
13790,19.7017402,105.8405581,0,0.08795,0.109,0.1105
13791,19.70172515,105.8407287,0,0.0693,0.0839,0.0774
13792,19.70174272,105.8405289,0,0.08795,0.109,0.1105
13793,19.70179025,105.840674,0,0.09255,0.1114,0.1167
13794,19.70175378,105.8407781,0,0.0693,0.0839,0.0774
13795,19.70184424,105.8406689,0,0.09255,0.1114,0.1167
13796,19.70176802,105.840460168,0,0.07375,0.09315,0.0986
13797,19.70180633,105.8408104,0,0.0788,0.0955,0.0956
13798,19.70196257,105.8404254,0,0.09835,0.1099,0.1196
13799,19.701734451,105.840655761,0,0.09435,0.1106,0.1075
13800,19.70188187,105.8401952,0,0.091,0.10445,0.1204
13801,19.70195667,105.8399737,0,0.1037,0.1123,0.1079
13802,19.70203242,105.8399711,0,0.1127,0.1267,0.1296
13803,19.70202763,105.839872241,0,0.1203,0.1355,0.1311
13804,19.70207223,105.839941977,0,0.1191,0.1339,0.1379
13805,19.701922991,105.8399299,0,0.0994,0.1173,0.1115
13806,19.70198789,105.8402264,0,0.1076,0.12,0.1314
13807,19.70180984,105.8401144,0,0.1529,0.1689,0.1858
13808,19.70201474,105.839959,0,0.1037,0.1123,0.1079
13809,19.70181442,105.840077,0,0.1529,0.1689,0.1858
13810,19.701913204,105.8399558,0,0.0994,0.1173,0.1115
13811,19.70200559,105.8398809,0,0.1203,0.1355,0.1311
13812,19.70195134,105.839963,0,0.1037,0.1123,0.1079
13813,19.70205161,105.839995924,0,0.1127,0.1267,0.1296
13814,19.70190569,105.840047,0,0.11025,0.1123,0.1208
13815,19.70199463,105.8400047,0,0.1037,0.1123,0.1079
13816,19.70202507,105.8400806,0,0.10095,0.1071,0.1069
13817,19.70192907,105.8400309,0,0.10505,0.1167,0.10405
13818,19.701854822,105.840093,0,0.11025,0.1123,0.1208
13819,19.70198579,105.8402336,0,0.1076,0.12,0.1314
13820,19.701906881,105.8401276,0,0.11025,0.1123,0.1208
13821,19.70199186,105.8399641,0,0.1037,0.1123,0.1079
13822,19.70195831,105.840053723,0,0.10095,0.1071,0.1069
13823,19.70203756,105.8398831,0,0.1191,0.1339,0.1379
13824,19.70184595,105.840105,0,0.1529,0.1689,0.1858
13825,19.70197288,105.840095607,0,0.10095,0.1071,0.1069
13826,19.70200198,105.8399202,0,0.1203,0.1355,0.1311
13827,19.70195311,105.839852,0,0.09265,0.1216,0.1265
13828,19.70206427,105.8398962,0,0.1191,0.1339,0.1379
13829,19.70185319,105.840165,0,0.091,0.10445,0.1204
13830,19.70197784,105.840152,0,0.1072,0.1288,0.1254
13831,19.70186483,105.8400607,0,0.11025,0.1123,0.1208
13832,19.70201242,105.839947,0,0.1203,0.1355,0.1311
13833,19.7019199,105.8402377,0,0.0839,0.098,0.1183
13834,19.70188734,105.8402551,0,0.0839,0.098,0.1183
13835,19.70191786,105.8399132,0,0.0994,0.1173,0.1115
13836,19.70194729,105.8401794,0,0.1072,0.1288,0.1254
13837,19.70184085,105.8400206,0,0.10995,0.1277,0.1369
13838,19.701906968,105.8402559,0,0.0839,0.098,0.1183
13839,19.70196004,105.8402285,0,0.1076,0.12,0.1314
13840,19.70205316,105.8399081,0,0.1191,0.1339,0.1379
13841,19.70191215,105.8399711,0,0.10505,0.1167,0.10405
13842,19.70205224,105.8399569,0,0.1127,0.1267,0.1296
13843,19.70198094,105.8399471,0,0.1203,0.1355,0.1311
13844,19.702049021,105.8399963,0,0.1127,0.1267,0.1296
13845,19.70204154,105.839938,0,0.1191,0.1339,0.1379
13846,19.70188123,105.8401278,0,0.11025,0.1123,0.1208
13847,19.70186554,105.8402084,0,0.091,0.10445,0.1204
13848,19.70189662,105.839890347,0,0.0994,0.1173,0.1115
13849,19.70191806,105.840016317,0,0.10505,0.1167,0.10405
13850,19.70187232,105.8402309,0,0.0839,0.098,0.1183
13851,19.70191886,105.8401235,0,0.11025,0.1123,0.1208
13852,19.701924608,105.8399653,0,0.10505,0.1167,0.10405
13853,19.70198644,105.8400039,0,0.1037,0.1123,0.1079
13854,19.70190242,105.8400119,0,0.10505,0.1167,0.10405
13855,19.70192143,105.8401631,0,0.091,0.10445,0.1204
13856,19.70186492,105.840042239,0,0.10505,0.1167,0.10405
13857,19.70186872,105.8399539,0,0.0994,0.1173,0.1115
13858,19.70191164,105.8402314,0,0.0839,0.098,0.1183
13859,19.701851037,105.840132257,0,0.11025,0.1123,0.1208
13860,19.70194738,105.8402392,0,0.1076,0.12,0.1314
13861,19.70184052,105.840091,0,0.1529,0.1689,0.1858
13862,19.70201902,105.8401876,0,0.1072,0.1288,0.1254
13863,19.70203555,105.8399291,0,0.1191,0.1339,0.1379
13864,19.70205394,105.8398831,0,0.1191,0.1339,0.1379
13865,19.70180957,105.8401113,0,0.1529,0.1689,0.1858
13866,19.70182687,105.8400825,0,0.1529,0.1689,0.1858
13867,19.70187244,105.8400952,0,0.11025,0.1123,0.1208
13868,19.70184203,105.840035824,0,0.10995,0.1277,0.1369
13869,19.7020265,105.839999992,0,0.1037,0.1123,0.1079
13870,19.70199391,105.840062288,0,0.10095,0.1071,0.1069
13871,19.70196769,105.8399526,0,0.1203,0.1355,0.1311
13872,19.70195211,105.8399731,0,0.1037,0.1123,0.1079
13873,19.70193341,105.8398965,0,0.0994,0.1173,0.1115
13874,19.70187969,105.840044,0,0.10505,0.1167,0.10405
13875,19.70197246,105.8401459,0,0.1072,0.1288,0.1254
13876,19.70197286,105.840047,0,0.10095,0.1071,0.1069
13877,19.70193846,105.8401374,0,0.091,0.10445,0.1204
13878,19.70189004,105.8401369,0,0.091,0.10445,0.1204
13879,19.70197672,105.8398779,0,0.1203,0.1355,0.1311
13880,19.70205694,105.8398787,0,0.1191,0.1339,0.1379
13881,19.70185582,105.8401738,0,0.091,0.10445,0.1204
13882,19.70195665,105.8402433,0,0.1076,0.12,0.1314
13883,19.70187519,105.8399285,0,0.0994,0.1173,0.1115
13884,19.70199143,105.8399504,0,0.1203,0.1355,0.1311
13885,19.70189625,105.8400716,0,0.11025,0.1123,0.1208
13886,19.70190017,105.8399815,0,0.10505,0.1167,0.10405
13887,19.70183938,105.8401216,0,0.1529,0.1689,0.1858
13888,19.70205464,105.8399643,0,0.1127,0.1267,0.1296
13889,19.70198437,105.8400206,0,0.1037,0.1123,0.1079
13890,19.7019613,105.840063424,0,0.10095,0.1071,0.1069
13891,19.70206846,105.8399554,0,0.1191,0.1339,0.1379
13892,19.70195445,105.840089,0,0.10095,0.1071,0.1069
13893,19.701964828,105.8398511,0,0.09265,0.1216,0.1265
13894,19.70191077,105.8401051,0,0.11025,0.1123,0.1208
13895,19.70196906,105.8401694,0,0.1072,0.1288,0.1254
13896,19.70206378,105.840036,0,0.1127,0.1267,0.1296
13897,19.70192159,105.8400563,0,0.11025,0.1123,0.1208
13898,19.70194457,105.8399079,0,0.1203,0.1355,0.1311
13899,19.7019005,105.8401706,0,0.091,0.10445,0.1204
13900,19.70222909,105.8394817,0,0.1047,0.1229,0.1341
13901,19.702493284,105.8395135,0,0.05355,0.07025,0.08435
13902,19.70227129,105.8395181,0,0.0929,0.1089,0.1152
13903,19.70241828,105.8395466,0,0.0715,0.07955,0.0895
13904,19.70241772,105.8395432,0,0.0715,0.07955,0.0895
13905,19.70244878,105.8395346,0,0.0715,0.07955,0.0895
13906,19.70234473,105.8394573,0,0.0912,0.1019,0.108
13907,19.70227854,105.8394997,0,0.1047,0.1229,0.1341
13908,19.70236901,105.8395057,0,0.0912,0.1019,0.108
13909,19.70226963,105.8394961,0,0.1047,0.1229,0.1341
13910,19.70238108,105.8395127,0,0.08275,0.1006,0.1005
13911,19.70222768,105.8395635,0,0.0929,0.1089,0.1152
13912,19.70233522,105.8395594,0,0.08275,0.1006,0.1005
13913,19.70247611,105.8395134,0,0.0715,0.07955,0.0895
13914,19.7022749,105.8394754,0,0.1047,0.1229,0.1341
13915,19.702326169,105.8395251,0,0.08275,0.1006,0.1005
13916,19.70241301,105.839494514,0,0.0761,0.0869,0.0851
13917,19.70229813,105.8394493,0,0.1047,0.1229,0.1341
13918,19.70248145,105.8395035,0,0.0669,0.0831,0.07725
13919,19.70245526,105.83952921,0,0.0715,0.07955,0.0895
13920,19.70232295,105.8395481,0,0.08275,0.1006,0.1005
13921,19.70229774,105.8394847,0,0.1047,0.1229,0.1341
13922,19.70247325,105.8395761,0,0.0715,0.07955,0.0895
13923,19.70246767,105.8395055,0,0.0761,0.0869,0.0851
13924,19.70233251,105.83959,0,0.08275,0.1006,0.1005
13925,19.70248415,105.8395511,0,0.05355,0.07025,0.08435
13926,19.7023086,105.8395943,0,0.08275,0.1006,0.1005
13927,19.7022888,105.8394326,0,0.1047,0.1229,0.1341
13928,19.70233045,105.8395043,0,0.0912,0.1019,0.108
13929,19.70225632,105.8395773,0,0.0929,0.1089,0.1152
13930,19.702404789,105.8394786,0,0.0761,0.0869,0.0851
13931,19.70248543,105.8395114,0,0.05355,0.07025,0.08435
13932,19.70227346,105.8395405,0,0.0929,0.1089,0.1152
13933,19.70230648,105.8395474,0,0.08275,0.1006,0.1005
13934,19.702334229,105.8395905,0,0.08275,0.1006,0.1005
13935,19.70225342,105.8395487,0,0.0929,0.1089,0.1152
13936,19.7022912,105.8394456,0,0.1047,0.1229,0.1341
13937,19.702314008,105.8395565,0,0.08275,0.1006,0.1005
13938,19.70244508,105.8394925,0,0.0761,0.0869,0.0851
13939,19.70229376,105.8394826,0,0.1047,0.1229,0.1341
13940,19.70244881,105.8394832,0,0.0761,0.0869,0.0851
13941,19.70222778,105.8395417,0,0.0929,0.1089,0.1152
13942,19.70232016,105.8395204,0,0.08275,0.1006,0.1005
13943,19.70228629,105.8394339,0,0.1047,0.1229,0.1341
13944,19.70231993,105.8395703,0,0.08275,0.1006,0.1005
13945,19.70221788,105.8395452,0,0.0929,0.1089,0.1152
13946,19.70245196,105.8395148,0,0.0715,0.07955,0.0895
13947,19.70236311,105.839493525,0,0.0912,0.1019,0.108
13948,19.70245335,105.839489,0,0.0761,0.0869,0.0851
13949,19.70247199,105.839506944,0,0.0715,0.07955,0.0895
13950,19.70224045,105.8395198,0,0.0929,0.1089,0.1152
13951,19.70233659,105.8394978,0,0.0912,0.1019,0.108
13952,19.70238169,105.8395243,0,0.08275,0.1006,0.1005
13953,19.7024629,105.8394769,0,0.0761,0.0869,0.0851
13954,19.70242386,105.8394955,0,0.0761,0.0869,0.0851
13955,19.70222873,105.8395722,0,0.0929,0.1089,0.1152
13956,19.70230116,105.839485,0,0.0912,0.1019,0.108
13957,19.7022885,105.8395419,0,0.0929,0.1089,0.1152
13958,19.70231518,105.8396025,0,0.0748,0.09125,0.10875
13959,19.70241659,105.8394969,0,0.0761,0.0869,0.0851
13960,19.70243331,105.839588,0,0.0715,0.07955,0.0895
13961,19.70245849,105.8395807,0,0.0715,0.07955,0.0895
13962,19.70238701,105.8395999,0,0.0748,0.09125,0.10875
13963,19.70239855,105.8394742,0,0.0761,0.0869,0.0851
13964,19.70232521,105.8395806,0,0.08275,0.1006,0.1005
13965,19.70228019,105.8394829,0,0.1047,0.1229,0.1341
13966,19.70235881,105.8394619,0,0.0912,0.1019,0.108
13967,19.70233838,105.839475971,0,0.0912,0.1019,0.108
13968,19.7022161,105.8395138,0,0.0929,0.1089,0.1152
13969,19.70234238,105.8394843,0,0.0912,0.1019,0.108
13970,19.70223301,105.8394837,0,0.1047,0.1229,0.1341
13971,19.70227667,105.8394422,0,0.1047,0.1229,0.1341
13972,19.70245281,105.839491,0,0.0761,0.0869,0.0851
13973,19.70226354,105.8394738,0,0.1047,0.1229,0.1341
13974,19.70241569,105.8395266,0,0.0715,0.07955,0.0895
13975,19.7025041,105.8395179,0,0.05355,0.07025,0.08435
13976,19.7024712,105.8395926,0,0.0715,0.07955,0.0895
13977,19.70239561,105.839536504,0,0.0715,0.07955,0.0895
13978,19.70246116,105.8395987,0,0.0715,0.0903,0.1255
13979,19.70239253,105.839495152,0,0.0761,0.0869,0.0851
13980,19.70240279,105.8394844,0,0.0761,0.0869,0.0851
13981,19.70243614,105.839537,0,0.0715,0.07955,0.0895
13982,19.70236545,105.8394782,0,0.0912,0.1019,0.108
13983,19.70242163,105.8394894,0,0.0761,0.0869,0.0851
13984,19.70250311,105.8395174,0,0.05355,0.07025,0.08435
13985,19.702255135,105.8394435,0,0.1047,0.1229,0.1341
13986,19.702403621,105.8394773,0,0.0761,0.0869,0.0851
13987,19.70223664,105.8394685,0,0.1047,0.1229,0.1341
13988,19.70224244,105.839503098,0,0.1047,0.1229,0.1341
13989,19.70231246,105.8395845,0,0.08275,0.1006,0.1005
13990,19.70240652,105.8395197,0,0.0715,0.07955,0.0895
13991,19.70232284,105.8395811,0,0.08275,0.1006,0.1005
13992,19.702452904,105.8395549,0,0.0715,0.07955,0.0895
13993,19.70244791,105.8395749,0,0.0715,0.07955,0.0895
13994,19.70227441,105.8394828,0,0.1047,0.1229,0.1341
13995,19.70231684,105.8394734,0,0.0912,0.1019,0.108
13996,19.70243591,105.8395995,0,0.0715,0.0903,0.1255
13997,19.702287533,105.8395463,0,0.0929,0.1089,0.1152
13998,19.70244419,105.8395668,0,0.0715,0.07955,0.0895
13999,19.70236377,105.8395893,0,0.08275,0.1006,0.1005
14000,19.7391822,105.8959527,0,0.104,0.1235,0.1364
14001,19.739163067,105.896069316,0,0.09065,0.1106,0.1119
14002,19.739208668,105.8957295,0,0.0873,0.1039,0.1181
14003,19.73916586,105.8960799,0,0.09065,0.1106,0.1119
